CV1 CV2 aepbe0 electron_affinity polarizability_pbe C O N S Cl H
4.86170e-01 6.91238e-02 -1.3260160e+03 5.9948000e-01 1.1613054e+01 6 1 0 0 0 4
6.27097e-01 2.38330e-01 -1.8879491e+03 -2.7227800e+00 1.1522863e+01 6 1 0 0 0 12
5.63297e-01 2.05271e-01 -1.7408627e+03 -7.1549000e-01 1.1403832e+01 6 1 0 0 0 10
5.10134e-01 1.64389e-01 -1.6091753e+03 2.4673000e-01 1.2246977e+01 6 1 0 0 0 8
5.09004e-01 1.76575e-01 -1.6015750e+03 -6.4891000e-01 1.1175311e+01 6 1 0 0 0 8
4.65342e-01 1.28499e-01 -1.5832443e+03 -1.8181200e+00 1.0955030e+01 6 1 0 0 0 8
4.36396e-01 7.76475e-02 -1.4475619e+03 5.9980000e-02 1.1548658e+01 6 1 0 0 0 6
4.44346e-01 1.08768e-01 -1.4431880e+03 -5.5780000e-01 1.0875582e+01 6 1 0 0 0 6
5.42735e-01 1.99641e-01 -1.7511353e+03 -8.1599000e-01 1.1725510e+01 6 1 0 0 0 10
5.01358e-01 1.71502e-01 -1.6108694e+03 -5.8887000e-01 1.1534008e+01 6 1 0 0 0 8
5.49245e-01 2.01921e-01 -1.7512079e+03 -7.6613000e-01 1.1490951e+01 6 1 0 0 0 10
5.99089e-01 2.35477e-01 -1.8728646e+03 -2.4702300e+00 1.1480516e+01 6 1 0 0 0 12
5.82338e-01 2.43086e-01 -1.8705125e+03 -2.2771300e+00 1.1483747e+01 6 1 0 0 0 12
5.32638e-01 1.99578e-01 -1.7489027e+03 -7.3715000e-01 1.1280526e+01 6 1 0 0 0 10
6.00432e-01 2.32119e-01 -1.8743925e+03 -2.7168600e+00 1.1656412e+01 6 1 0 0 0 12
4.94740e-01 1.73996e-01 -1.6251556e+03 -3.7100000e-02 1.1070370e+01 6 1 0 0 0 8
5.00623e-01 1.58508e-01 -1.4833405e+03 4.7330000e-01 1.1596501e+01 6 1 0 0 0 6
4.99861e-01 8.51518e-02 -1.3256904e+03 4.7479000e-01 1.1048870e+01 6 1 0 0 0 4
6.07894e-01 2.57596e-01 -1.8853929e+03 -2.5959800e+00 1.1464084e+01 6 1 0 0 0 12
5.59500e-01 2.25026e-01 -1.7397736e+03 -6.3249000e-01 1.1390339e+01 6 1 0 0 0 10
5.20996e-01 1.80779e-01 -1.6045099e+03 3.8128000e-01 1.2170075e+01 6 1 0 0 0 8
4.93024e-01 2.81142e-01 -1.6031453e+03 5.0288000e-01 1.1049526e+01 6 1 0 0 0 8
4.75152e-01 1.48479e-01 -1.5842739e+03 -1.7875100e+00 1.1047993e+01 6 1 0 0 0 8
4.50624e-01 9.29663e-02 -1.4460469e+03 1.1861000e-01 1.1579731e+01 6 1 0 0 0 6
5.47727e-01 2.15382e-01 -1.7448036e+03 -6.6603000e-01 1.1611935e+01 6 1 0 0 0 10
5.42708e-01 2.11853e-01 -1.7452668e+03 -7.0498000e-01 1.1495287e+01 6 1 0 0 0 10
6.00524e-01 2.69387e-01 -1.8676599e+03 -2.3121300e+00 1.1447992e+01 6 1 0 0 0 12
5.12563e-01 3.16534e-01 -1.7508171e+03 4.3434000e-01 1.1207897e+01 6 1 0 0 0 10
5.80747e-01 3.00993e-01 -1.8743687e+03 -2.5790600e+00 1.1633341e+01 6 1 0 0 0 12
4.57358e-01 -3.05624e-02 -1.4280864e+03 5.4723000e-01 9.8197400e+00 5 2 0 0 0 6
4.89428e-01 -2.88952e-03 -1.5747805e+03 4.8310000e-01 9.9182570e+00 5 2 0 0 0 8
5.89102e-01 2.33933e-01 -1.8717352e+03 -2.5239600e+00 1.1622939e+01 6 1 0 0 0 12
5.85892e-01 2.41496e-01 -1.8744465e+03 -2.3037900e+00 1.1639337e+01 6 1 0 0 0 12
4.47577e-01 -2.96873e-02 -1.4256417e+03 6.5935000e-01 9.9777830e+00 5 2 0 0 0 6
5.68941e-01 -9.44214e-03 -1.6777063e+03 -2.6667700e+00 1.0590920e+01 5 2 0 0 0 10
4.77225e-01 -3.12076e-03 -1.5716743e+03 4.9596000e-01 9.8551600e+00 5 2 0 0 0 8
4.92696e-01 1.77152e-01 -1.6093501e+03 3.6770000e-01 1.2255774e+01 6 1 0 0 0 8
5.04059e-01 1.92607e-01 -1.6004019e+03 -6.3541000e-01 1.1124579e+01 6 1 0 0 0 8
4.35538e-01 8.98314e-02 -1.4509103e+03 8.1970000e-02 1.1598383e+01 6 1 0 0 0 6
4.49793e-01 1.15613e-01 -1.4436375e+03 -4.6486000e-01 1.0787039e+01 6 1 0 0 0 6
4.90873e-01 1.73282e-01 -1.6111320e+03 2.2263000e-01 1.2130445e+01 6 1 0 0 0 8
5.27189e-01 2.12947e-01 -1.7479899e+03 -7.6023000e-01 1.1431832e+01 6 1 0 0 0 10
5.72235e-01 3.03166e-01 -1.8718513e+03 -2.3695500e+00 1.1588158e+01 6 1 0 0 0 12
5.19150e-01 2.13657e-01 -1.7461339e+03 -7.1018000e-01 1.1350937e+01 6 1 0 0 0 10
6.40938e-01 -1.31681e-01 -1.6895892e+03 -2.5811000e+00 1.0365169e+01 5 2 0 0 0 10
5.89127e-01 -1.46704e-01 -1.5418251e+03 -5.7271000e-01 1.0243650e+01 5 2 0 0 0 8
5.24586e-01 -1.81500e-01 -1.4083392e+03 4.5245000e-01 1.1220985e+01 5 2 0 0 0 6
5.12878e-01 -2.05853e-01 -1.3845404e+03 -1.6457900e+00 9.8345090e+00 5 2 0 0 0 6
5.04471e-01 -3.01340e-01 -1.2468472e+03 2.9126000e-01 1.0458136e+01 5 2 0 0 0 4
5.63202e-01 -1.39364e-01 -1.5512887e+03 -6.3876000e-01 1.0497758e+01 5 2 0 0 0 8
5.47832e-01 -1.43144e-01 -1.5497549e+03 -5.6284000e-01 1.0325226e+01 5 2 0 0 0 8
5.72246e-01 -3.49889e-02 -1.6752596e+03 -2.0584900e+00 1.0337893e+01 5 2 0 0 0 10
5.94455e-01 2.41204e-01 -1.8722634e+03 -2.5125400e+00 1.1748654e+01 6 1 0 0 0 12
5.04742e-01 1.78766e-01 -1.5822976e+03 -3.0416000e-01 1.2193824e+01 6 1 0 0 0 8
4.11442e-01 9.61130e-02 -1.4221165e+03 -4.0852000e-01 1.1617593e+01 6 1 0 0 0 6
4.47220e-01 6.34877e-02 -1.2621421e+03 -1.2929500e+00 1.1258912e+01 6 1 0 0 0 4
5.88394e-01 2.44729e-01 -1.8751305e+03 -2.3531400e+00 1.1741876e+01 6 1 0 0 0 12
5.23719e-01 2.02430e-01 -1.7276055e+03 -4.3719000e-01 1.1997627e+01 6 1 0 0 0 10
4.22694e-01 1.19068e-01 -1.5678698e+03 -1.5163600e+00 1.1507234e+01 6 1 0 0 0 8
5.68480e-01 -3.40395e-02 -1.6774281e+03 -2.2947500e+00 1.0569401e+01 5 2 0 0 0 10
4.51850e-01 -5.26307e-02 -1.3968391e+03 1.0155400e+00 1.0089391e+01 5 2 0 0 0 6
4.82007e-01 -3.43972e-02 -1.5449626e+03 9.7123000e-01 1.0258049e+01 5 2 0 0 0 8
5.86114e-01 2.37935e-01 -1.8718370e+03 -2.5823400e+00 1.1655418e+01 6 1 0 0 0 12
5.60992e-01 2.64217e-01 -1.8750125e+03 -2.5018200e+00 1.1726956e+01 6 1 0 0 0 12
5.84237e-01 -3.92181e-02 -1.6782362e+03 -2.3843100e+00 1.0535781e+01 5 2 0 0 0 10
4.70106e-01 -5.66959e-02 -1.4035812e+03 7.9600000e-01 9.9781960e+00 5 2 0 0 0 6
5.62801e-01 -1.70155e-03 -1.6799600e+03 -2.2864600e+00 1.0511657e+01 5 2 0 0 0 10
4.99185e-01 -2.82196e-02 -1.5496799e+03 7.0874000e-01 1.0052432e+01 5 2 0 0 0 8
5.27093e-01 1.74026e-01 -1.5975692e+03 -6.4284000e-01 1.1224493e+01 6 1 0 0 0 8
4.45341e-01 9.37251e-02 -1.4394109e+03 -4.3758000e-01 1.0877403e+01 6 1 0 0 0 6
5.03509e-01 1.57957e-01 -1.6123987e+03 1.8007000e-01 1.2328194e+01 6 1 0 0 0 8
6.02238e-01 2.87934e-01 -1.8761696e+03 -2.4943400e+00 1.1567390e+01 6 1 0 0 0 12
5.49031e-01 1.91483e-01 -1.7449497e+03 -6.6896000e-01 1.1458712e+01 6 1 0 0 0 10
6.49707e-01 -1.28759e-01 -1.6921926e+03 -2.7968600e+00 1.0434151e+01 5 2 0 0 0 10
5.93250e-01 -1.54600e-01 -1.5439111e+03 -6.7011000e-01 1.0138281e+01 5 2 0 0 0 8
5.39985e-01 -1.88445e-01 -1.4011626e+03 -6.5037000e-01 9.9958640e+00 5 2 0 0 0 6
5.19101e-01 -2.47076e-01 -1.3835383e+03 -1.6984500e+00 9.6791690e+00 5 2 0 0 0 6
5.21500e-01 -3.03079e-01 -1.2397999e+03 -4.0256000e-01 9.4829190e+00 5 2 0 0 0 4
5.73814e-01 -1.63514e-01 -1.5499282e+03 -5.4979000e-01 1.0197025e+01 5 2 0 0 0 8
6.06471e-01 -4.83103e-02 -1.6768627e+03 -2.2472000e+00 1.0378615e+01 5 2 0 0 0 10
5.69804e-01 2.95812e-01 -1.8703420e+03 -2.6304000e+00 1.1811150e+01 6 1 0 0 0 12
5.17286e-01 2.33273e-01 -1.7306293e+03 -7.0405000e-01 1.1949259e+01 6 1 0 0 0 10
5.12206e-01 2.51184e-01 -1.7282963e+03 -6.3885000e-01 1.1691441e+01 6 1 0 0 0 10
5.54166e-01 2.94333e-01 -1.8710640e+03 -2.4990000e+00 1.1729489e+01 6 1 0 0 0 12
4.58192e-01 1.60357e-01 -1.5782036e+03 -1.8646400e+00 1.1873345e+01 6 1 0 0 0 8
6.13068e-01 2.40039e-01 -1.8697808e+03 -2.6643900e+00 1.1651349e+01 6 1 0 0 0 12
5.61846e-01 2.09084e-01 -1.7248739e+03 -6.6935000e-01 1.1576631e+01 6 1 0 0 0 10
4.56353e-01 1.29581e-01 -1.5689630e+03 -1.8323400e+00 1.1062422e+01 6 1 0 0 0 8
5.42536e-01 1.96819e-01 -1.7272727e+03 -8.2609000e-01 1.1783548e+01 6 1 0 0 0 10
5.45074e-01 2.09221e-01 -1.7270095e+03 -6.9394000e-01 1.1628981e+01 6 1 0 0 0 10
5.95097e-01 2.44479e-01 -1.8708378e+03 -2.5724300e+00 1.1585236e+01 6 1 0 0 0 12
5.85947e-01 2.44315e-01 -1.8712838e+03 -2.2281100e+00 1.1484210e+01 6 1 0 0 0 12
4.66902e-01 1.26966e-01 -1.5721133e+03 -1.8839600e+00 1.1640521e+01 6 1 0 0 0 8
5.82380e-01 2.46629e-01 -1.8711555e+03 -2.3244400e+00 1.1615819e+01 6 1 0 0 0 12
6.02650e-01 2.61013e-01 -1.8667889e+03 -2.5307000e+00 1.1582854e+01 6 1 0 0 0 12
5.55554e-01 2.31754e-01 -1.7217434e+03 -6.2402000e-01 1.1519166e+01 6 1 0 0 0 10
4.57826e-01 1.49346e-01 -1.5656788e+03 -1.8054200e+00 1.1015198e+01 6 1 0 0 0 8
5.42190e-01 2.21438e-01 -1.7229493e+03 -5.6584000e-01 1.1605970e+01 6 1 0 0 0 10
5.52059e-01 2.23910e-01 -1.7241497e+03 -5.8000000e-01 1.1541822e+01 6 1 0 0 0 10
5.90737e-01 2.57759e-01 -1.8675259e+03 -2.4274100e+00 1.1493582e+01 6 1 0 0 0 12
4.89111e-01 1.48889e-01 -1.5721838e+03 -1.7924100e+00 1.1509746e+01 6 1 0 0 0 8
5.86664e-01 2.41678e-01 -1.8722795e+03 -2.5079700e+00 1.1767923e+01 6 1 0 0 0 12
5.28044e-01 1.95207e-01 -1.7304702e+03 -6.3217000e-01 1.1989155e+01 6 1 0 0 0 10
5.76357e-01 2.52967e-01 -1.8732002e+03 -2.4061900e+00 1.1719586e+01 6 1 0 0 0 12
4.49734e-01 1.26600e-01 -1.5754241e+03 -1.6155600e+00 1.1874115e+01 6 1 0 0 0 8
5.67414e-01 2.73163e-01 -1.8743708e+03 -2.3843700e+00 1.1604518e+01 6 1 0 0 0 12
5.82250e-01 2.77390e-01 -1.8738810e+03 -2.5024500e+00 1.1747565e+01 6 1 0 0 0 12
5.93308e-01 2.51366e-01 -1.8670112e+03 -2.5103600e+00 1.1601963e+01 6 1 0 0 0 12
5.45113e-01 2.17429e-01 -1.7220502e+03 -5.8381000e-01 1.1482842e+01 6 1 0 0 0 10
4.11624e-01 9.88304e-02 -1.4222355e+03 2.4903000e-01 1.1397316e+01 6 1 0 0 0 6
5.04841e-01 1.80705e-01 -1.5858362e+03 4.8966000e-01 1.3391763e+01 6 1 0 0 0 8
4.99744e-01 1.80256e-01 -1.5832528e+03 4.2584000e-01 1.1974974e+01 6 1 0 0 0 8
4.26548e-01 8.81662e-02 -1.4265969e+03 1.4762000e-01 1.2528874e+01 6 1 0 0 0 6
4.39806e-01 1.37589e-01 -1.5662150e+03 -1.7341500e+00 1.0923500e+01 6 1 0 0 0 8
4.23137e-01 1.03875e-01 -1.4268008e+03 3.2357000e-01 1.2527269e+01 6 1 0 0 0 6
4.16430e-01 1.58949e-02 -1.2708636e+03 -2.6932000e-01 1.2528404e+01 6 1 0 0 0 4
5.31339e-01 2.13487e-01 -1.7254308e+03 -5.8235000e-01 1.1790358e+01 6 1 0 0 0 10
5.16953e-01 2.13469e-01 -1.7260953e+03 -5.4249000e-01 1.1696868e+01 6 1 0 0 0 10
5.31802e-01 2.25136e-01 -1.7254286e+03 -5.6528000e-01 1.1606238e+01 6 1 0 0 0 10
5.26479e-01 2.15566e-01 -1.7223220e+03 -7.5465000e-01 1.1650578e+01 6 1 0 0 0 10
5.67635e-01 2.59688e-01 -1.8676764e+03 -2.4343900e+00 1.1597208e+01 6 1 0 0 0 12
5.23823e-01 2.20509e-01 -1.7284152e+03 -4.7526000e-01 1.2194569e+01 6 1 0 0 0 10
5.98334e-01 2.72262e-01 -1.8682550e+03 -2.1967400e+00 1.1508491e+01 6 1 0 0 0 12
4.34733e-01 1.34879e-01 -1.5656022e+03 -1.8321400e+00 1.1145569e+01 6 1 0 0 0 8
4.66215e-01 1.39885e-01 -1.5727793e+03 -1.7607900e+00 1.1440756e+01 6 1 0 0 0 8
5.25082e-01 2.09505e-01 -1.7263054e+03 -4.5519000e-01 1.2259783e+01 6 1 0 0 0 10
5.15473e-01 2.08039e-01 -1.7217130e+03 -5.2668000e-01 1.1498922e+01 6 1 0 0 0 10
5.69098e-01 2.49989e-01 -1.8677380e+03 -2.3657100e+00 1.1550898e+01 6 1 0 0 0 12
4.45158e-01 1.30775e-01 -1.5700355e+03 -1.5983000e+00 1.1768710e+01 6 1 0 0 0 8
6.61389e-01 3.13494e-01 -2.0175437e+03 -2.6625700e+00 1.2499873e+01 6 1 0 0 0 14
3.94152e-01 1.57942e-01 -1.4466055e+03 1.5729200e+00 1.1336761e+01 6 1 0 0 0 6
4.59202e-01 2.26952e-01 -1.6037457e+03 1.1217200e+00 1.3260903e+01 6 1 0 0 0 8
4.50890e-01 2.32999e-01 -1.6019558e+03 1.0051500e+00 1.2233682e+01 6 1 0 0 0 8
4.60851e-01 2.45911e-01 -1.5942900e+03 8.6786000e-01 1.1929312e+01 6 1 0 0 0 8
3.99952e-01 1.38048e-01 -1.4472291e+03 8.2598000e-01 1.2353502e+01 6 1 0 0 0 6
4.42352e-01 2.28252e-01 -1.6030818e+03 1.4981100e+00 1.2711477e+01 6 1 0 0 0 8
4.47322e-01 2.41464e-01 -1.6021171e+03 1.5252100e+00 1.1901395e+01 6 1 0 0 0 8
3.59310e-01 1.35479e-01 -1.4423621e+03 1.3477700e+00 1.2139076e+01 6 1 0 0 0 6
4.97926e-01 2.86877e-01 -1.7421648e+03 6.8271000e-01 1.1966318e+01 6 1 0 0 0 10
5.65711e-01 2.73817e-01 -1.8752783e+03 -7.0593000e-01 1.2467825e+01 6 1 0 0 0 12
4.45823e-01 2.10981e-01 -1.6039728e+03 1.4871000e+00 1.2161726e+01 6 1 0 0 0 8
5.56384e-01 2.86340e-01 -1.8785122e+03 -6.5825000e-01 1.2317900e+01 6 1 0 0 0 12
5.52208e-01 2.57121e-01 -1.8787373e+03 -6.3464000e-01 1.2338794e+01 6 1 0 0 0 12
5.21541e-01 2.32779e-01 -1.7562089e+03 1.1789500e+00 1.2095894e+01 6 1 0 0 0 10
4.70271e-01 2.62193e-01 -1.7464772e+03 8.0930000e-01 1.2040937e+01 6 1 0 0 0 10
5.07362e-01 2.39438e-01 -1.7387234e+03 3.5264000e-01 1.4012457e+01 6 1 0 0 0 10
4.46654e-01 2.23084e-01 -1.6126379e+03 1.8542400e+00 1.4458387e+01 6 1 0 0 0 8
4.98252e-01 2.53387e-01 -1.7359640e+03 3.3973000e-01 1.3003376e+01 6 1 0 0 0 10
4.43043e-01 2.19172e-01 -1.6040024e+03 1.4046800e+00 1.2315589e+01 6 1 0 0 0 8
5.53718e-01 2.88456e-01 -1.8778403e+03 -6.6152000e-01 1.2463284e+01 6 1 0 0 0 12
5.74799e-01 2.59711e-01 -1.8802019e+03 -6.3064000e-01 1.2440699e+01 6 1 0 0 0 12
4.70652e-01 2.67970e-01 -1.7456797e+03 8.0850000e-01 1.2112058e+01 6 1 0 0 0 10
4.23407e-01 1.55921e-01 -1.5812830e+03 2.6260000e-02 1.3289836e+01 6 1 0 0 0 8
3.64155e-01 1.25763e-01 -1.4501442e+03 1.7730100e+00 1.3802241e+01 6 1 0 0 0 6
5.61728e-01 2.64957e-01 -1.8793207e+03 -6.6294000e-01 1.2402182e+01 6 1 0 0 0 12
5.03577e-01 2.44518e-01 -1.7520223e+03 5.9659000e-01 1.2023033e+01 6 1 0 0 0 10
4.77686e-01 2.70807e-01 -1.7455081e+03 6.8168000e-01 1.2127212e+01 6 1 0 0 0 10
5.61659e-01 2.80755e-01 -1.8753885e+03 -7.1746000e-01 1.2393473e+01 6 1 0 0 0 12
4.97140e-01 2.45568e-01 -1.7377988e+03 3.5137000e-01 1.3274209e+01 6 1 0 0 0 10
4.35299e-01 2.20312e-01 -1.6110552e+03 1.8774400e+00 1.3447736e+01 6 1 0 0 0 8
5.09351e-01 2.42022e-01 -1.7323187e+03 -6.8340000e-02 1.2279037e+01 6 1 0 0 0 10
4.47669e-01 2.18657e-01 -1.6019111e+03 1.4517600e+00 1.1779977e+01 6 1 0 0 0 8
5.83235e-01 2.55615e-01 -1.8786288e+03 -6.2750000e-01 1.2093266e+01 6 1 0 0 0 12
4.45720e-01 1.69454e-01 -1.5804110e+03 2.9300000e-03 1.2793602e+01 6 1 0 0 0 8
3.74739e-01 1.33767e-01 -1.4483943e+03 1.7857900e+00 1.2978197e+01 6 1 0 0 0 6
5.18855e-01 2.52102e-01 -1.7520520e+03 6.4450000e-01 1.1720447e+01 6 1 0 0 0 10
4.76981e-01 2.75159e-01 -1.7450990e+03 7.1762000e-01 1.1872421e+01 6 1 0 0 0 10
4.92744e-01 2.36308e-01 -1.7353412e+03 3.8602000e-01 1.3142023e+01 6 1 0 0 0 10
4.29033e-01 2.12235e-01 -1.6079022e+03 1.8428500e+00 1.3199999e+01 6 1 0 0 0 8
4.98521e-01 2.41857e-01 -1.7491108e+03 6.5352000e-01 1.1776316e+01 6 1 0 0 0 10
6.16602e-01 3.19934e-01 -2.0174762e+03 -2.5973300e+00 1.2395842e+01 6 1 0 0 0 14
5.58243e-01 2.85441e-01 -1.8790454e+03 -6.7909000e-01 1.2456986e+01 6 1 0 0 0 12
5.72221e-01 2.89896e-01 -1.8770231e+03 -6.0009000e-01 1.2486513e+01 6 1 0 0 0 12
4.92151e-01 2.63163e-01 -1.7514003e+03 1.3758400e+00 1.2329443e+01 6 1 0 0 0 10
5.02766e-01 2.38402e-01 -1.7537114e+03 1.1876300e+00 1.2368867e+01 6 1 0 0 0 10
4.73359e-01 2.63225e-01 -1.7468248e+03 7.7600000e-01 1.2196592e+01 6 1 0 0 0 10
4.85042e-01 2.81928e-01 -1.7422972e+03 8.6031000e-01 1.1757388e+01 6 1 0 0 0 10
6.34385e-01 3.29333e-01 -2.0168727e+03 -2.3538800e+00 1.2258582e+01 6 1 0 0 0 14
5.41511e-01 3.32238e-01 -1.8864548e+03 6.3449000e-01 1.1764189e+01 6 1 0 0 0 12
5.41674e-01 2.86692e-01 -1.8760892e+03 -6.0253000e-01 1.2668021e+01 6 1 0 0 0 12
4.58771e-01 2.55850e-01 -1.7492915e+03 1.3504000e+00 1.2587560e+01 6 1 0 0 0 10
5.37259e-01 2.74130e-01 -1.8744480e+03 -5.9508000e-01 1.2180360e+01 6 1 0 0 0 12
4.67144e-01 2.54431e-01 -1.7476178e+03 1.4157000e+00 1.1819325e+01 6 1 0 0 0 10
6.11636e-01 3.12054e-01 -2.0161088e+03 -2.4204100e+00 1.2166331e+01 6 1 0 0 0 14
6.52366e-01 2.83678e-01 -2.0208972e+03 -2.3001700e+00 1.2137437e+01 6 1 0 0 0 14
5.05400e-01 3.11579e-01 -1.8856587e+03 6.2338000e-01 1.1622885e+01 6 1 0 0 0 12
4.60076e-01 1.98481e-01 -1.7192590e+03 -1.9347700e+00 1.2336615e+01 6 1 0 0 0 10
3.85143e-01 1.71343e-01 -1.5891677e+03 1.2749000e+00 1.2131306e+01 6 1 0 0 0 8
6.20624e-01 3.06619e-01 -2.0204701e+03 -2.5861500e+00 1.2339632e+01 6 1 0 0 0 14
5.59604e-01 2.88994e-01 -1.8947593e+03 4.7896000e-01 1.1790164e+01 6 1 0 0 0 12
5.11161e-01 3.18870e-01 -1.8873029e+03 6.2814000e-01 1.1858210e+01 6 1 0 0 0 12
4.16379e-01 1.51780e-01 -1.5916978e+03 5.9570000e-01 1.1205354e+01 6 1 0 0 0 8
4.68516e-01 2.70016e-01 -1.7416075e+03 6.6774000e-01 1.1769725e+01 6 1 0 0 0 10
3.96378e-01 1.74853e-01 -1.5866458e+03 7.7704000e-01 1.1268369e+01 6 1 0 0 0 8
4.92442e-01 1.98438e-01 -1.7230646e+03 -1.9138100e+00 1.2077431e+01 6 1 0 0 0 10
4.32562e-01 1.57083e-01 -1.5834176e+03 1.0713000e-01 1.3370656e+01 6 1 0 0 0 8
4.04824e-01 1.40546e-01 -1.4561709e+03 1.7426600e+00 1.3800724e+01 6 1 0 0 0 6
4.50526e-01 1.75390e-01 -1.5826152e+03 4.8490000e-02 1.2592525e+01 6 1 0 0 0 8
4.09144e-01 1.56060e-01 -1.4526338e+03 1.5752500e+00 1.2332984e+01 6 1 0 0 0 6
4.90957e-01 2.01556e-01 -1.7236182e+03 -1.8658900e+00 1.2197186e+01 6 1 0 0 0 10
5.24171e-01 1.95906e-01 -1.7263024e+03 -1.8012400e+00 1.2154309e+01 6 1 0 0 0 10
4.34543e-01 1.83065e-01 -1.5916165e+03 6.9172000e-01 1.1774840e+01 6 1 0 0 0 8
4.16641e-01 7.15339e-02 -1.4302338e+03 -5.1810000e-01 1.3600813e+01 6 1 0 0 0 6
3.97377e-01 5.11433e-02 -1.2974264e+03 1.8121200e+00 1.3875075e+01 6 1 0 0 0 4
4.86610e-01 1.84474e-01 -1.7264324e+03 -1.8804000e+00 1.2135953e+01 6 1 0 0 0 10
4.57183e-01 1.63930e-01 -1.5988518e+03 5.5196000e-01 1.1577850e+01 6 1 0 0 0 8
4.28386e-01 1.86032e-01 -1.5929755e+03 7.4082000e-01 1.1726879e+01 6 1 0 0 0 8
5.71253e-01 2.81635e-01 -1.8769261e+03 -6.6465000e-01 1.2515200e+01 6 1 0 0 0 12
5.42909e-01 2.79510e-01 -1.8773407e+03 -6.2777000e-01 1.2559698e+01 6 1 0 0 0 12
4.66329e-01 2.66367e-01 -1.7518799e+03 1.3226800e+00 1.2421524e+01 6 1 0 0 0 10
5.49787e-01 2.55257e-01 -1.8774445e+03 -6.0760000e-01 1.2546661e+01 6 1 0 0 0 12
4.93673e-01 2.32005e-01 -1.7539412e+03 1.0528800e+00 1.2347006e+01 6 1 0 0 0 10
4.78942e-01 2.60263e-01 -1.7444532e+03 7.9074000e-01 1.2245291e+01 6 1 0 0 0 10
5.55263e-01 2.85754e-01 -1.8765309e+03 -6.3212000e-01 1.2096511e+01 6 1 0 0 0 12
5.45932e-01 2.51652e-01 -1.8766754e+03 -6.0772000e-01 1.2123915e+01 6 1 0 0 0 12
5.01743e-01 2.26040e-01 -1.7524536e+03 1.2461500e+00 1.1769989e+01 6 1 0 0 0 10
4.69762e-01 2.64011e-01 -1.7437670e+03 8.3916000e-01 1.1841005e+01 6 1 0 0 0 10
4.67663e-01 2.49979e-01 -1.7487163e+03 1.4221400e+00 1.2136782e+01 6 1 0 0 0 10
4.71360e-01 2.62860e-01 -1.7416746e+03 8.5594000e-01 1.1813006e+01 6 1 0 0 0 10
6.08889e-01 3.10311e-01 -2.0153861e+03 -2.5264300e+00 1.2186760e+01 6 1 0 0 0 14
5.40016e-01 2.78651e-01 -1.8763292e+03 -5.9876000e-01 1.2523140e+01 6 1 0 0 0 12
4.52027e-01 2.45518e-01 -1.7497277e+03 1.3590600e+00 1.2476109e+01 6 1 0 0 0 10
6.16248e-01 3.31409e-01 -2.0171710e+03 -2.3245500e+00 1.2145220e+01 6 1 0 0 0 14
5.30262e-01 3.33853e-01 -1.8873391e+03 5.4917000e-01 1.1662836e+01 6 1 0 0 0 12
6.16891e-01 2.89651e-01 -2.0181653e+03 -2.4398700e+00 1.2136694e+01 6 1 0 0 0 14
5.51592e-01 2.86230e-01 -1.8939504e+03 4.0899000e-01 1.1690300e+01 6 1 0 0 0 12
5.20834e-01 3.07154e-01 -1.8866552e+03 6.4673000e-01 1.1768755e+01 6 1 0 0 0 12
6.14370e-01 3.08225e-01 -2.0157799e+03 -2.4937000e+00 1.2143263e+01 6 1 0 0 0 14
5.35730e-01 3.13244e-01 -1.8866569e+03 5.4581000e-01 1.1769143e+01 6 1 0 0 0 12
4.94486e-01 1.97611e-01 -1.7229733e+03 -1.8519100e+00 1.2280152e+01 6 1 0 0 0 10
4.62125e-01 1.80344e-01 -1.7217849e+03 -1.9540800e+00 1.2329722e+01 6 1 0 0 0 10
4.25968e-01 1.57714e-01 -1.5961830e+03 1.0539500e+00 1.2095398e+01 6 1 0 0 0 8
4.24446e-01 1.75020e-01 -1.5908363e+03 7.3510000e-01 1.1771704e+01 6 1 0 0 0 8
5.58235e-01 2.83585e-01 -1.8757112e+03 -5.8993000e-01 1.2715304e+01 6 1 0 0 0 12
4.68292e-01 2.55213e-01 -1.7489098e+03 1.3751700e+00 1.2675415e+01 6 1 0 0 0 10
5.46094e-01 2.85850e-01 -1.8748798e+03 -5.9938000e-01 1.2365733e+01 6 1 0 0 0 12
4.68465e-01 2.70762e-01 -1.7477982e+03 1.4311300e+00 1.1994739e+01 6 1 0 0 0 10
6.15141e-01 3.17619e-01 -2.0169733e+03 -2.5372000e+00 1.2335399e+01 6 1 0 0 0 14
6.45554e-01 2.91616e-01 -2.0219866e+03 -2.4195900e+00 1.2297287e+01 6 1 0 0 0 14
5.28855e-01 3.17594e-01 -1.8870221e+03 5.5539000e-01 1.1862021e+01 6 1 0 0 0 12
4.74906e-01 2.05791e-01 -1.7208801e+03 -1.7780500e+00 1.2373004e+01 6 1 0 0 0 10
3.83276e-01 1.67947e-01 -1.5891727e+03 1.2905400e+00 1.2234525e+01 6 1 0 0 0 8
6.39685e-01 2.99038e-01 -2.0204319e+03 -2.6199700e+00 1.2444692e+01 6 1 0 0 0 14
5.62904e-01 2.89789e-01 -1.8946177e+03 4.6563000e-01 1.1890085e+01 6 1 0 0 0 12
5.42736e-01 3.26970e-01 -1.8873813e+03 6.2957000e-01 1.1959818e+01 6 1 0 0 0 12
7.06620e-01 2.44866e-01 -2.0086143e+03 -2.8297500e+00 1.2637982e+01 6 1 0 0 0 14
